iter	Passed	Remaining
1708	5016	854
1709	5018	851
1710	5021	848
1711	5023	845
1712	5024	841
1713	5026	838
1714	5028	835
1715	5030	832
1716	5032	829
1717	5037	826
1718	5040	823
1719	5041	820
1720	5043	817
1721	5046	814
1722	5049	811
1723	5052	808
1724	5056	806
1725	5058	803
1726	5061	800
1727	5062	796
1728	5065	793
1729	5067	790
1730	5069	787
1731	5072	784
1732	5074	781
1733	5076	778
1734	5078	775
1735	5080	772
1736	5083	769
1737	5088	767
1738	5090	763
1739	5092	760
1740	5095	758
1741	5098	755
1742	5101	752
1743	5103	749
1744	5105	746
1745	5108	743
1746	5109	740
1747	5111	736
1748	5113	733
1749	5115	730
1750	5117	727
1751	5120	724
1752	5122	721
1753	5124	718
1754	5125	715
1755	5127	712
1756	5129	709
1757	5132	706
1758	5134	703
1759	5136	700
1760	5138	697
1761	5140	694
1762	5141	691
1763	5143	688
1764	5146	685
1765	5147	682
1766	5149	679
1767	5151	675
1768	5153	672
1769	5155	669
1770	5157	666
1771	5158	663
1772	5161	660
1773	5163	657
1774	5164	654
1775	5167	651
1776	5169	648
1777	5171	645
1778	5172	642
1779	5175	639
1780	5177	636
1781	5179	633
1782	5181	630
1783	5184	627
1784	5186	624
1785	5189	621
1786	5191	618
1787	5195	616
1788	5198	613
1789	5199	610
1790	5201	606
1791	5202	603
1792	5205	600
1793	5206	597
1794	5210	595
1795	5212	592
1796	5214	589
1797	5216	586
1798	5217	582
1799	5219	579
1800	5221	576
1801	5225	574
1802	5228	571
1803	5229	568
1804	5231	565
1805	5233	562
1806	5235	559
1807	5237	556
1808	5239	553
1809	5241	550
1810	5243	547
1811	5245	544
1812	5246	541
1813	5248	538
1814	5250	535
1815	5251	532
1816	5254	529
1817	5256	526
1818	5258	523
1819	5260	520
1820	5262	517
1821	5264	514
1822	5266	511
1823	5267	508
1824	5269	505
1825	5271	502
1826	5273	499
1827	5275	496
1828	5276	493
1829	5278	490
1830	5280	487
1831	5281	484
1832	5283	481
1833	5286	478
1834	5288	475
1835	5290	472
1836	5291	469
1837	5293	466
1838	5295	463
1839	5297	460
1840	5298	457
1841	5301	454
1842	5302	451
1843	5304	448
1844	5305	445
1845	5307	442
1846	5309	439
1847	5310	436
1848	5312	433
1849	5314	430
1850	5315	427
1851	5318	424
1852	5319	422
1853	5321	419
1854	5322	416
1855	5324	413
1856	5326	410
1857	5329	407
1858	5331	404
1859	5333	401
1860	5335	398
1861	5336	395
1862	5337	392
1863	5339	389
1864	5340	386
1865	5343	383
1866	5346	380
1867	5348	377
1868	5350	375
1869	5352	372
1870	5354	369
1871	5355	366
1872	5357	363
1873	5359	360
1874	5361	357
1875	5363	354
1876	5365	351
1877	5366	348
1878	5368	345
1879	5370	342
1880	5372	339
1881	5374	336
1882	5376	334
1883	5379	331
1884	5381	328
1885	5383	325
1886	5385	322
1887	5387	319
1888	5389	316
1889	5391	313
1890	5393	310
1891	5395	307
1892	5396	305
1893	5398	302
1894	5400	299
1895	5402	296
1896	5404	293
1897	5405	290
1898	5407	287
1899	5409	284
1900	5411	281
1901	5412	278
1902	5414	275
1903	5416	273
1904	5418	270
1905	5420	267
1906	5422	264
1907	5423	261
1908	5426	258
1909	5428	255
1910	5429	252
1911	5431	249
1912	5432	247
1913	5433	244
1914	5435	241
1915	5436	238
1916	5438	235
1917	5440	232
1918	5442	229
1919	5443	226
1920	5446	223
1921	5448	221
1922	5450	218
1923	5452	215
1924	5454	212
1925	5456	209
1926	5457	206
1927	5459	203
1928	5460	200
1929	5462	198
1930	5464	195
1931	5466	192
1932	5469	189
1933	5470	186
1934	5472	183
1935	5474	180
1936	5475	178
1937	5477	175
1938	5479	172
1939	5481	169
1940	5483	166
1941	5486	163
1942	5487	160
1943	5489	158
1944	5492	155
1945	5494	152
1946	5495	149
1947	5497	146
1948	5499	143
1949	5500	141
1950	5502	138
1951	5504	135
1952	5506	132
1953	5507	129
1954	5509	126
1955	5511	123
1956	5513	121
1957	5514	118
1958	5517	115
1959	5520	112
1960	5528	109
1961	5537	107
1962	5649	106
1963	5728	105
1964	5730	102
1965	5732	99
1966	5734	96
1967	5737	93
1968	5741	90
1969	5744	87
1970	5748	84
1971	5752	81
1972	5756	78
1973	5760	75
1974	5763	72
1975	5767	70
1976	5771	67
1977	5775	64
1978	5779	61
1979	5783	58
1980	5787	55
1981	5792	52
1982	5796	49
1983	5797	46
1984	5799	43
1985	5801	40
1986	5803	37
1987	5805	35
1988	5806	32
1989	5808	29
1990	5810	26
1991	5813	23
1992	5815	20
1993	5817	17
1994	5819	14
1995	5821	11
1996	5823	8
1997	5824	5
1998	5826	2
1999	5828	0
