iter	Passed	Remaining
1715	4968	822
1716	4975	820
1717	4982	817
1718	4988	815
1719	4994	813
1720	5000	810
1721	5007	808
1722	5013	805
1723	5018	803
1724	5027	801
