iter	MultiClass	Accuracy
1129	0.0334217263	1
1130	0.0334065759	1
1131	0.03338642049	1
1132	0.03335168125	1
1133	0.03330289946	1
1134	0.03325583965	1
1135	0.03323516561	1
1136	0.03322509482	1
1137	0.03318001316	1
1138	0.03314288795	1
1139	0.03309538455	1
1140	0.03306049662	1
1141	0.03302821228	1
1142	0.03297650432	1
1143	0.03294166586	1
1144	0.03290091302	1
1145	0.03285965032	1
1146	0.03280718147	1
1147	0.03276660703	1
1148	0.03271628626	1
1149	0.03267237751	1
1150	0.0326430461	1
1151	0.03258843936	1
1152	0.03254940352	1
1153	0.03251520787	1
1154	0.03247232166	1
1155	0.03243041948	1
1156	0.03239505199	1
1157	0.03237467486	1
1158	0.03233493641	1
1159	0.03230419738	1
1160	0.03223772506	1
1161	0.03220119724	1
1162	0.03216370842	1
1163	0.0321325865	1
1164	0.03210338689	1
1165	0.03209139241	1
1166	0.03206359487	1
1167	0.03203243435	1
1168	0.03198782897	1
1169	0.03193619523	1
1170	0.03190394871	1
1171	0.03187895733	1
1172	0.03184138352	1
1173	0.03181635179	1
1174	0.03179012681	1
1175	0.03175009019	1
1176	0.03172126889	1
1177	0.03168577594	1
1178	0.03165949868	1
1179	0.03162431296	1
1180	0.03158979637	1
1181	0.03154490917	1
1182	0.0315130862	1
1183	0.03148344899	1
1184	0.0314433165	1
1185	0.03139759496	1
1186	0.03135600738	1
1187	0.03133317911	1
1188	0.03129303258	1
1189	0.03127688023	1
1190	0.03123174127	1
1191	0.03120049569	1
1192	0.03115380843	1
1193	0.03113198111	1
1194	0.03112231648	1
1195	0.03108888793	1
1196	0.03107777576	1
1197	0.03106158636	1
1198	0.03101536439	1
1199	0.03099178897	1
1200	0.03096699827	1
1201	0.03090928631	1
1202	0.03088545572	1
1203	0.03083801057	1
1204	0.03079392367	1
1205	0.03076499593	1
1206	0.03075417487	1
1207	0.03071277366	1
1208	0.0306925029	1
1209	0.03063705547	1
1210	0.03060038988	1
1211	0.03055440111	1
1212	0.03053281925	1
1213	0.03051089267	1
1214	0.0304768919	1
1215	0.03043235443	1
1216	0.03040042153	1
1217	0.03036517404	1
1218	0.03033287631	1
1219	0.03029794542	1
1220	0.030260699	1
1221	0.03024094681	1
1222	0.03022584553	1
1223	0.03019777586	1
1224	0.03017062649	1
1225	0.03015319632	1
1226	0.03010429975	1
1227	0.03007015222	1
1228	0.03002400144	1
1229	0.02998641594	1
1230	0.02996318255	1
1231	0.02993803757	1
1232	0.02992599829	1
1233	0.02988578672	1
1234	0.02985296451	1
1235	0.02983296855	1
1236	0.02980895935	1
1237	0.02978876442	1
1238	0.02975450295	1
1239	0.02973046017	1
1240	0.02971293547	1
1241	0.02968384523	1
1242	0.02965527375	1
1243	0.02962825259	1
1244	0.02960339976	1
1245	0.02956829218	1
1246	0.02953971582	1
1247	0.02952143681	1
1248	0.02950193887	1
1249	0.02947167223	1
1250	0.02945698189	1
1251	0.02943344551	1
1252	0.02939932479	1
1253	0.02935744944	1
1254	0.02932314295	1
1255	0.02931123825	1
1256	0.02925392359	1
1257	0.02921283105	1
1258	0.02920514449	1
1259	0.02917173871	1
1260	0.02915487907	1
1261	0.02911148628	1
1262	0.02908730675	1
1263	0.02905092095	1
1264	0.02901846112	1
1265	0.02898591831	1
1266	0.02895623507	1
1267	0.02892386969	1
1268	0.02889086876	1
1269	0.0288656698	1
1270	0.028832286	1
1271	0.02880904064	1
1272	0.02877720984	1
1273	0.02876290626	1
1274	0.02873898594	1
1275	0.02870405256	1
1276	0.02867934585	1
1277	0.02863813389	1
1278	0.02860238575	1
1279	0.02857609199	1
1280	0.02854591094	1
1281	0.02850562949	1
1282	0.02848176729	1
1283	0.02846229693	1
1284	0.0284352701	1
1285	0.02842021922	1
1286	0.02839121094	1
1287	0.02835633827	1
1288	0.02833615482	1
1289	0.02831580359	1
1290	0.02830343193	1
1291	0.0282704571	1
1292	0.02824433411	1
1293	0.02820624578	1
1294	0.02818701077	1
1295	0.02814380563	1
1296	0.02812220896	1
1297	0.02809633073	1
1298	0.02805556606	1
1299	0.02803697206	1
1300	0.02801120558	1
1301	0.02797019868	1
1302	0.02793698241	1
1303	0.02790255452	1
1304	0.02787641462	1
1305	0.02784629075	1
1306	0.02780983068	1
1307	0.02778661485	1
1308	0.02775192903	1
1309	0.02773638944	1
1310	0.0277030513	1
1311	0.0276789673	1
1312	0.02766013106	1
1313	0.02762807853	1
1314	0.02759418864	1
1315	0.02755693243	1
1316	0.02753180933	1
1317	0.02751209374	1
1318	0.02747017414	1
1319	0.02744090391	1
1320	0.02740515312	1
1321	0.02738531518	1
1322	0.0273694596	1
1323	0.02734589651	1
1324	0.02730536068	1
1325	0.02729412574	1
1326	0.02726374207	1
1327	0.0272489217	1
1328	0.0272246977	1
1329	0.02718570055	1
1330	0.02716644375	1
1331	0.02713572931	1
1332	0.02710318818	1
1333	0.02707673199	1
1334	0.02705061289	1
1335	0.0270252535	1
1336	0.02699497413	1
1337	0.0269696986	1
1338	0.0269475004	1
1339	0.02692442109	1
1340	0.02689907759	1
1341	0.02687338424	1
1342	0.02683843727	1
1343	0.02681614081	1
1344	0.02679494032	1
1345	0.02678510948	1
1346	0.02675403327	1
1347	0.02673111733	1
1348	0.02669928372	1
1349	0.02666799402	1
1350	0.02665004873	1
1351	0.02663147637	1
1352	0.02661325731	1
1353	0.02657844592	1
1354	0.0265590791	1
1355	0.02654158976	1
1356	0.02651788321	1
1357	0.0264904787	1
1358	0.02647893074	1
1359	0.02646346626	1
1360	0.02642473791	1
1361	0.02639951987	1
1362	0.02638025034	1
1363	0.02636233185	1
1364	0.02634639656	1
1365	0.02632721491	1
1366	0.02629436706	1
1367	0.0262651814	1
1368	0.02624179457	1
1369	0.02621181519	1
1370	0.02619288797	1
1371	0.02616443579	1
1372	0.0261568027	1
1373	0.02613511206	1
1374	0.02611110385	1
1375	0.02608936618	1
1376	0.02606755447	1
1377	0.02604578637	1
1378	0.02603047869	1
1379	0.02600351149	1
1380	0.02597276746	1
1381	0.02594980812	1
1382	0.02591924066	1
1383	0.0258919895	1
1384	0.02587104904	1
1385	0.02584656213	1
1386	0.02582103829	1
1387	0.02578783258	1
1388	0.02577743309	1
1389	0.02575640204	1
1390	0.02572293247	1
1391	0.0256936478	1
1392	0.02566936645	1
1393	0.0256487885	1
1394	0.02562856266	1
1395	0.02561902544	1
1396	0.02559898585	1
1397	0.02557429121	1
1398	0.02555663773	1
1399	0.02553003966	1
1400	0.02549793983	1
1401	0.0254725719	1
1402	0.02545319983	1
1403	0.02543435557	1
1404	0.0254095454	1
1405	0.02538324181	1
1406	0.02536291019	1
1407	0.02533096777	1
1408	0.02530215401	1
1409	0.02528203681	1
1410	0.02525229326	1
1411	0.02523484302	1
1412	0.02521616709	1
1413	0.02518901857	1
1414	0.02516056131	1
1415	0.02514945543	1
1416	0.02513466019	1
1417	0.02512774955	1
1418	0.02509527291	1
1419	0.02506903016	1
1420	0.02505015183	1
1421	0.02502188606	1
1422	0.0249990097	1
1423	0.02498152091	1
1424	0.02496453118	1
1425	0.02493835436	1
1426	0.02492951222	1
1427	0.02490539254	1
1428	0.02487323948	1
1429	0.02484880377	1
1430	0.02482817015	1
1431	0.02479151371	1
1432	0.0247766258	1
1433	0.02475077676	1
1434	0.02473109364	1
1435	0.02470598065	1
1436	0.02469094095	1
1437	0.02466085481	1
1438	0.02464600341	1
1439	0.02462069819	1
1440	0.02460084407	1
1441	0.02457578258	1
1442	0.02454755633	1
1443	0.02452313206	1
1444	0.02449064505	1
1445	0.02447006109	1
1446	0.02444967559	1
1447	0.02442389946	1
1448	0.02440286046	1
1449	0.02439060655	1
1450	0.02438077369	1
1451	0.02436900132	1
1452	0.02434633123	1
1453	0.02432099793	1
1454	0.02429395164	1
1455	0.02427200844	1
1456	0.02425006954	1
1457	0.02421459805	1
1458	0.02418953842	1
1459	0.02416023284	1
1460	0.02413966166	1
1461	0.02412675588	1
1462	0.02411458903	1
1463	0.02409469709	1
1464	0.02407974759	1
1465	0.02407142849	1
1466	0.0240471128	1
1467	0.0240341239	1
1468	0.02400464754	1
1469	0.02398361526	1
1470	0.02397103934	1
1471	0.02396276236	1
1472	0.02395008204	1
1473	0.02393822254	1
1474	0.02391296323	1
1475	0.02389024152	1
1476	0.02387461807	1
1477	0.02385403449	1
1478	0.02383501742	1
1479	0.02380861573	1
1480	0.02378538986	1
1481	0.02375906122	1
1482	0.02374369561	1
1483	0.02373505703	1
1484	0.02372240173	1
1485	0.02370238016	1
1486	0.02368140065	1
1487	0.02365439687	1
1488	0.02362617652	1
1489	0.02360771933	1
1490	0.02359181275	1
1491	0.02356937767	1
1492	0.02354161383	1
1493	0.02350990131	1
1494	0.02350008937	1
1495	0.02348316015	1
1496	0.02347568172	1
1497	0.02344795221	1
1498	0.02343537647	1
1499	0.02340615313	1
1500	0.02338786733	1
1501	0.02337529995	1
1502	0.02336347585	1
1503	0.02335072972	1
1504	0.02333536859	1
1505	0.02330583072	1
1506	0.02329132275	1
1507	0.02326506809	1
1508	0.02324618609	1
1509	0.02322622165	1
1510	0.02320611251	1
1511	0.02319628112	1
1512	0.02316816764	1
1513	0.02314869287	1
1514	0.02312617406	1
1515	0.02311292746	1
1516	0.02309633195	1
1517	0.02308153182	1
1518	0.02306393511	1
1519	0.02304628775	1
1520	0.02302437351	1
1521	0.02300762595	1
1522	0.02300149054	1
1523	0.02299512116	1
1524	0.02297672049	1
1525	0.02296330997	1
1526	0.02293978884	1
1527	0.02292080466	1
1528	0.0229004444	1
1529	0.02287811079	1
1530	0.02286110929	1
1531	0.02284429479	1
1532	0.02281515041	1
1533	0.02280144204	1
1534	0.02279031738	1
1535	0.02278089898	1
1536	0.02276921439	1
1537	0.02274972169	1
1538	0.02272727207	1
1539	0.02271318817	1
1540	0.02270057279	1
1541	0.02269006264	1
1542	0.02267073444	1
1543	0.02264180173	1
1544	0.02262023745	1
1545	0.02261247065	1
1546	0.02258364685	1
1547	0.02256968315	1
1548	0.02254557759	1
1549	0.02252427536	1
1550	0.02250336789	1
1551	0.02248686391	1
1552	0.02247088505	1
1553	0.02245758465	1
1554	0.02243510042	1
1555	0.02242136497	1
1556	0.02240428743	1
1557	0.02238969616	1
1558	0.02235733445	1
1559	0.02232728349	1
1560	0.02230877512	1
1561	0.02227918008	1
1562	0.02226031686	1
1563	0.0222460368	1
1564	0.02222796594	1
1565	0.0222067569	1
1566	0.02218434418	1
1567	0.02217087131	1
1568	0.02215489352	1
1569	0.02213894383	1
1570	0.02211813694	1
1571	0.02209233539	1
1572	0.02206940301	1
1573	0.02205114139	1
1574	0.02204093432	1
1575	0.02202691777	1
1576	0.02201342494	1
1577	0.02199094487	1
1578	0.02197166904	1
1579	0.02195419069	1
1580	0.02193670424	1
1581	0.02192168535	1
1582	0.02189825471	1
1583	0.02188272516	1
1584	0.02186358889	1
1585	0.02185108888	1
1586	0.02183395691	1
1587	0.02181693965	1
1588	0.02180194029	1
1589	0.02177307117	1
1590	0.02175897475	1
1591	0.02174234317	1
1592	0.02172971234	1
1593	0.02170613244	1
1594	0.02168508874	1
1595	0.02166719404	1
1596	0.02164972628	1
1597	0.02162778236	1
1598	0.02160368987	1
1599	0.02159374111	1
1600	0.02157222265	1
1601	0.02154867705	1
1602	0.02153152861	1
1603	0.02152214102	1
1604	0.02150578425	1
1605	0.0214955688	1
1606	0.02146155888	1
1607	0.02145220976	1
1608	0.02142304474	1
1609	0.02141262117	1
1610	0.02140239717	1
1611	0.0213863634	1
1612	0.02136784027	1
1613	0.02135220638	1
1614	0.02133949764	1
1615	0.02133052556	1
1616	0.02131553116	1
1617	0.02129760308	1
1618	0.021280742	1
1619	0.02126992224	1
1620	0.02125737041	1
1621	0.02123595685	1
1622	0.02121775821	1
1623	0.02120424213	1
1624	0.02118316418	1
1625	0.02116487727	1
1626	0.0211547042	1
1627	0.02114171643	1
1628	0.02112496243	1
1629	0.02110848805	1
1630	0.02109814359	1
1631	0.02108079741	1
1632	0.02106037557	1
1633	0.02104685901	1
1634	0.02102782269	1
1635	0.02101699698	1
1636	0.02100120078	1
1637	0.02098346137	1
1638	0.02097404521	1
1639	0.02096403859	1
1640	0.02095131543	1
1641	0.02093534736	1
1642	0.02090896208	1
1643	0.02088814104	1
1644	0.0208714487	1
1645	0.0208618569	1
1646	0.02084937049	1
1647	0.02083234455	1
1648	0.02082174474	1
1649	0.02080720811	1
1650	0.02079738169	1
1651	0.02078801631	1
1652	0.02077586202	1
1653	0.0207507918	1
1654	0.0207385372	1
1655	0.02071718201	1
1656	0.020700244	1
1657	0.02067778284	1
1658	0.02065680588	1
1659	0.020648051	1
1660	0.02063507864	1
1661	0.02061724259	1
1662	0.02060683737	1
1663	0.02059411819	1
1664	0.02057459913	1
1665	0.02055522269	1
1666	0.02053860909	1
1667	0.02051588476	1
1668	0.0205065301	1
1669	0.02049100502	1
1670	0.02047675119	1
1671	0.0204609609	1
1672	0.02044461966	1
1673	0.02043696401	1
1674	0.02041519038	1
1675	0.02040095933	1
1676	0.02038888171	1
1677	0.02036505111	1
1678	0.02034978403	1
1679	0.02032959054	1
1680	0.02031850317	1
1681	0.02030236922	1
1682	0.02029598806	1
1683	0.02028257079	1
1684	0.02026191015	1
1685	0.02025387998	1
1686	0.02024416423	1
1687	0.02022213119	1
1688	0.02020988423	1
1689	0.02020048512	1
1690	0.02018162313	1
1691	0.0201655255	1
1692	0.02015363514	1
1693	0.02014182194	1
1694	0.0201224839	1
1695	0.02010561089	1
1696	0.02009147408	1
1697	0.02007889991	1
1698	0.02006613915	1
1699	0.02005445777	1
1700	0.02003867033	1
1701	0.02002766633	1
1702	0.02000911813	1
1703	0.01999344459	1
1704	0.01997761944	1
1705	0.01997108173	1
1706	0.01996104986	1
1707	0.01995128362	1
1708	0.0199292778	1
1709	0.0199189086	1
1710	0.01990041772	1
1711	0.01988840955	1
1712	0.01987389318	1
1713	0.01986762021	1
1714	0.01986001322	1
1715	0.01984784	1
1716	0.01983228913	1
1717	0.01981869504	1
1718	0.01980342016	1
1719	0.01978906052	1
1720	0.01976678342	1
1721	0.01975715209	1
1722	0.01974527247	1
1723	0.01973190208	1
1724	0.01972304465	1
1725	0.01971556273	1
1726	0.01969643222	1
1727	0.0196832718	1
1728	0.01967664831	1
1729	0.01966399731	1
1730	0.0196515689	1
1731	0.0196337664	1
1732	0.01962221367	1
1733	0.01961371003	1
1734	0.01959573027	1
1735	0.01958660852	1
1736	0.01957291163	1
1737	0.01956623898	1
1738	0.01954851345	1
1739	0.01953434612	1
1740	0.01951175452	1
1741	0.01949729446	1
1742	0.01948457635	1
1743	0.01946540498	1
1744	0.01945031122	1
1745	0.01943063434	1
1746	0.0194156172	1
1747	0.01940637739	1
1748	0.01939131635	1
1749	0.01937996583	1
1750	0.01936454419	1
1751	0.01935015356	1
1752	0.01933247154	1
1753	0.01932418698	1
1754	0.01931660542	1
1755	0.01930685484	1
1756	0.01928713972	1
1757	0.01927495513	1
1758	0.01926236491	1
1759	0.0192472636	1
1760	0.01923249761	1
1761	0.01922133932	1
1762	0.01920674732	1
1763	0.01919576429	1
1764	0.01917752047	1
1765	0.01916505914	1
1766	0.01915523317	1
1767	0.01914430311	1
1768	0.01913038942	1
1769	0.01911727448	1
1770	0.0191049955	1
1771	0.01908830276	1
1772	0.01907509315	1
1773	0.01906035269	1
1774	0.01904604501	1
1775	0.01902763007	1
1776	0.01902112624	1
1777	0.01899075167	1
1778	0.0189830855	1
1779	0.01897284681	1
1780	0.01896235209	1
1781	0.01895303473	1
1782	0.01894055314	1
1783	0.01893004114	1
1784	0.01891782452	1
1785	0.01890985172	1
1786	0.01889365524	1
1787	0.01888206386	1
1788	0.01886794924	1
1789	0.01885823593	1
1790	0.01884697216	1
1791	0.01883467177	1
1792	0.01882489094	1
1793	0.01881914768	1
1794	0.01880842842	1
1795	0.01879351949	1
1796	0.01877808671	1
1797	0.01876277186	1
1798	0.01875314897	1
1799	0.01874135857	1
1800	0.01873748543	1
1801	0.01872303472	1
1802	0.01870890372	1
1803	0.01869581551	1
1804	0.01868719799	1
1805	0.01867744105	1
1806	0.01866687047	1
1807	0.01865439495	1
1808	0.01864341783	1
1809	0.01862811222	1
1810	0.01860944824	1
1811	0.01860134568	1
1812	0.01859201803	1
1813	0.01858298902	1
1814	0.01857081008	1
1815	0.01855386679	1
1816	0.01853919073	1
1817	0.01853193432	1
1818	0.01851798184	1
1819	0.01850374184	1
1820	0.01848820782	1
1821	0.01847957495	1
1822	0.01846698448	1
1823	0.01844687363	1
1824	0.01843166238	1
1825	0.01842119488	1
1826	0.01840571606	1
1827	0.0183933265	1
1828	0.0183798379	1
1829	0.01836379338	1
1830	0.01835281926	1
1831	0.01834078254	1
1832	0.01833207867	1
1833	0.01832150708	1
1834	0.01830816884	1
1835	0.01829787522	1
1836	0.01828499207	1
1837	0.01827525267	1
1838	0.01826463216	1
1839	0.01825395965	1
1840	0.01824107381	1
1841	0.01823080766	1
1842	0.01820997322	1
1843	0.01819865074	1
1844	0.01818512087	1
1845	0.0181623634	1
1846	0.0181488128	1
1847	0.01813141809	1
1848	0.01811729178	1
1849	0.01810468943	1
1850	0.01809586915	1
1851	0.01807587242	1
1852	0.01806566399	1
1853	0.01805086974	1
1854	0.0180406309	1
1855	0.01802384109	1
1856	0.01800867544	1
1857	0.01799746035	1
1858	0.01798490725	1
1859	0.01797192839	1
1860	0.01795548999	1
1861	0.0179398929	1
1862	0.01792761528	1
1863	0.01791256601	1
1864	0.01790498355	1
1865	0.01789814848	1
1866	0.01788947165	1
1867	0.01787967697	1
1868	0.01786638617	1
1869	0.01785502572	1
1870	0.01784384024	1
1871	0.01783130253	1
1872	0.01782415024	1
1873	0.01781259058	1
1874	0.01780469305	1
1875	0.0177908456	1
1876	0.01778409802	1
1877	0.01776823052	1
1878	0.01775779533	1
1879	0.01774950497	1
1880	0.01774121159	1
1881	0.01773603973	1
1882	0.01772899266	1
1883	0.01771900843	1
1884	0.017711047	1
1885	0.01769393194	1
1886	0.01767739331	1
1887	0.01765967252	1
1888	0.01764655619	1
1889	0.01763897079	1
1890	0.01762574039	1
1891	0.01760846236	1
1892	0.01759663169	1
1893	0.01758898064	1
1894	0.01758259738	1
1895	0.01757115146	1
1896	0.01756479973	1
1897	0.01755362081	1
1898	0.01753985898	1
1899	0.01753411933	1
1900	0.01752157775	1
1901	0.01751096458	1
1902	0.01749213253	1
1903	0.01747785411	1
1904	0.01746591184	1
1905	0.01745588527	1
1906	0.01744407499	1
1907	0.0174354326	1
1908	0.01742061538	1
1909	0.01741131157	1
1910	0.01740050584	1
1911	0.01738912587	1
1912	0.01738032646	1
1913	0.0173671766	1
1914	0.01735729912	1
1915	0.01734239927	1
1916	0.01732899624	1
1917	0.01731388462	1
1918	0.01730320483	1
1919	0.01729197273	1
1920	0.01727981104	1
1921	0.0172772705	1
1922	0.0172696135	1
1923	0.01725579835	1
1924	0.01724762624	1
1925	0.01723768271	1
1926	0.01722186385	1
1927	0.01720871326	1
1928	0.01719765213	1
1929	0.01719327347	1
1930	0.01718509975	1
1931	0.01717735291	1
1932	0.01716803871	1
1933	0.0171600041	1
1934	0.01714238514	1
1935	0.01713327716	1
1936	0.01712073236	1
1937	0.01710716905	1
1938	0.01709505276	1
1939	0.01708371012	1
1940	0.01707218984	1
1941	0.01705881508	1
1942	0.01704320866	1
1943	0.01703717709	1
1944	0.01702894556	1
1945	0.01702236092	1
1946	0.01701152261	1
1947	0.01700624397	1
1948	0.01700274514	1
1949	0.01699041091	1
1950	0.01698043366	1
1951	0.01697306446	1
1952	0.01695978152	1
1953	0.01694896743	1
1954	0.01693745019	1
1955	0.01692697568	1
1956	0.01691755273	1
1957	0.01690904685	1
1958	0.01689785423	1
1959	0.01688647193	1
1960	0.01687800179	1
1961	0.01686753521	1
1962	0.01685563804	1
1963	0.01684634005	1
1964	0.0168387655	1
1965	0.01682590446	1
1966	0.01681729767	1
1967	0.0167991191	1
1968	0.01678779911	1
1969	0.01678373244	1
1970	0.01677366538	1
1971	0.01676384011	1
1972	0.01675420087	1
1973	0.01674753588	1
1974	0.01673751427	1
1975	0.01672800021	1
1976	0.01672036137	1
1977	0.01670697829	1
1978	0.01668977077	1
1979	0.01667857914	1
1980	0.01667177549	1
1981	0.01666698259	1
1982	0.01665291159	1
1983	0.01664470878	1
1984	0.01663543953	1
1985	0.01662275797	1
1986	0.01660868335	1
1987	0.01659807797	1
1988	0.01659009254	1
1989	0.01658212725	1
1990	0.01657646363	1
1991	0.01656861461	1
1992	0.01655794633	1
1993	0.01655032877	1
1994	0.0165419934	1
1995	0.01653201914	1
1996	0.01651653519	1
1997	0.01650047871	1
1998	0.01649477043	1
1999	0.01648557255	1
